lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,form,norm_form,postag,form_eng,norm_form_eng
354147196,οἰωνός,oi)wno/s,urn:cts:greekLit:tlg0011.tlg002:29,29,οιωνος,oiwnos,οἰωνοῖς,οιωνοις,n-p---md-,oi)wnoi=s,oiwnois
199438408,γλυκύς,gluku/s,urn:cts:greekLit:tlg0011.tlg002:29,29,γλυκυς,glukus,γλυκὺν,γλυκυν,a-s---ma-,gluku\n,glukun
250667696,θησαυρός,qhsauro/s,urn:cts:greekLit:tlg0011.tlg002:30,30,θησαυρος,qhsauros,θησαυρὸν,θησαυρον,n-s---ma-,qhsauro\n,qhsauron
159217965,εἰσοράω,ei)sora/w,urn:cts:greekLit:tlg0011.tlg002:30,30,εισοραω,eisoraw,εἰσορῶσι,εισορωσι,v-pppamd-,ei)sorw=si,eisorwsi
223706703,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:30,30,προς,pros,πρὸς,προς,r--------,pro\s,pros
249360475,χάρις,xa/ris,urn:cts:greekLit:tlg0011.tlg002:30,30,χαρις,xaris,χάριν,χαριν,n-s---fa-,xa/rin,xarin
153872578,βορά,bora/,urn:cts:greekLit:tlg0011.tlg002:30,30,βορα,bora,βορᾶς,βορας,n-s---fg-,bora=s,boras
496964553,τοιοῦτος,toiou=tos,urn:cts:greekLit:tlg0011.tlg002:31,31,τοιουτος,toioutos,τοιαῦτά,τοιαυτα,a-p---na-,toiau=ta/,toiauta
160519285,φημί,fhmi/,urn:cts:greekLit:tlg0011.tlg002:31,31,φημι,fhmi,φασι,φασι,v3ppia---,fasi,fasi
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:31,31,ο,o,τὸν,τον,l-s---ma-,to\n,ton
202838790,ἀγαθός,a)gaqo/s,urn:cts:greekLit:tlg0011.tlg002:31,31,αγαθος,agaqos,ἀγαθὸν,αγαθον,a-s---ma-,a)gaqo\n,agaqon
96652376,Κρέων,Kre/wn,urn:cts:greekLit:tlg0011.tlg002:31,31,Κρεων,Krewn,Κρέοντα,Κρεοντα,n-s---ma-,Kre/onta,Kreonta
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:31,31,συ,su,σοὶ,σοι,p-s---fd-,soi\,soi
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:32,32,εγω,egw,κἀμοί,καμοι,p-s---fd-,ka)moi/,kamoi
176170215,λέγω,le/gw,urn:cts:greekLit:tlg0011.tlg002:32,32,λεγω,legw,λέγω,λεγω,v1spia---,le/gw,legw
144915106,γάρ,ga/r,urn:cts:greekLit:tlg0011.tlg002:32,32,γαρ,gar,γὰρ,γαρ,g--------,ga\r,gar
203107673,κηρύσσω,khru/ssw,urn:cts:greekLit:tlg0011.tlg002:32,32,κηρυσσω,khrussw,κηρύξαντ̓,κηρυξαντ,v-sapama-,khru/cant,khrucant
125680995,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:32,32,εχω,exw,ἔχειν,εχειν,v--pna---,e)/xein,exein
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:33,33,και,kai,καὶ,και,c--------,kai\,kai
157442762,δεῦρο,deu=ro,urn:cts:greekLit:tlg0011.tlg002:33,33,δευρο,deuro,δεῦρο,δευρο,d--------,deu=ro,deuro
191520384,νέομαι,ne/omai,urn:cts:greekLit:tlg0011.tlg002:33,33,νεομαι,neomai,νεῖσθαι,νεισθαι,v--pne---,nei=sqai,neisqai
361275327,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:33,33,ουτος,outos,ταῦτα,ταυτα,a-p---na-,tau=ta,tauta
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:33,33,ο,o,τοῖσι,τοισι,l-p---md-,toi=si,toisi
170901650,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:33,33,μη,mh,μὴ,μη,c--------,mh\,mh
189148659,οἶδα,oi)=da,urn:cts:greekLit:tlg0011.tlg002:33,33,οιδα,oida,εἰδόσιν,ειδοσιν,v-prpamd-,ei)do/sin,eidosin
390997155,σαφής,safh/s,urn:cts:greekLit:tlg0011.tlg002:34,34,σαφης,safhs,σαφῆ,σαφη,a-p---na-,safh=,safh
279517826,προκηρύσσω,prokhru/ssw,urn:cts:greekLit:tlg0011.tlg002:34,34,προκηρυσσω,prokhrussw,προκηρύξοντα,προκηρυξοντα,v-sfpama-,prokhru/conta,prokhruconta
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:34,34,και,kai,καὶ,και,c--------,kai\,kai
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:34,34,ο,o,τὸ,το,l-s---na-,to\,to
227775841,πρᾶγμα,pra=gma,urn:cts:greekLit:tlg0011.tlg002:34,34,πραγμα,pragma,πρᾶγμ̓,πραγμ,n-s---na-,pra=gm,pragm
103820500,ἄγω,a)/gw,urn:cts:greekLit:tlg0011.tlg002:34,34,αγω,agw,ἄγειν,αγειν,v--pna---,a)/gein,agein
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:35,35,ου,ou,οὐχ,ουχ,d--------,ou)x,oux
220270821,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:35,35,ως,ws,ὡς,ως,c--------,w(s,ws
219653761,παρά,para/,urn:cts:greekLit:tlg0011.tlg002:35,35,παρα,para,παῤ,παρ,r--------,par),par
214329175,οὐδείς,ou)dei/s,urn:cts:greekLit:tlg0011.tlg002:35,35,ουδεις,oudeis,οὐδέν,ουδεν,a-s---na-,ou)de/n,ouden
208072291,ἀλλά,a)lla/,urn:cts:greekLit:tlg0011.tlg002:35,35,αλλα,alla,ἀλλ̓,αλλ,c--------,a)ll,all
163312466,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:35,35,ος,os,ὃς,ος,p-s---mn-,o(\s,os
98519606,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:35,35,αν,an,ἂν,αν,g--------,a)\n,an
361275327,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:35,35,ουτος,outos,τούτων,τουτων,a-p---ng-,tou/twn,toutwn
229972436,τις,tis,urn:cts:greekLit:tlg0011.tlg002:35,35,τις,tis,τι,τι,p-s---na-,ti,ti
159617278,δράω,dra/w,urn:cts:greekLit:tlg0011.tlg002:35,35,δραω,draw,δρᾷ,δρα,v3spia---,dra|=,dra
196877416,φόνος,fo/nos,urn:cts:greekLit:tlg0011.tlg002:36,36,φονος,fonos,φόνον,φονον,n-s---ma-,fo/non,fonon
232281182,πρόκειμαι,pro/keimai,urn:cts:greekLit:tlg0011.tlg002:36,36,προκειμαι,prokeimai,προκεῖσθαι,προκεισθαι,v--pne---,prokei=sqai,prokeisqai
176685739,δημόλευστος,dhmo/leustos,urn:cts:greekLit:tlg0011.tlg002:36,36,δημολευστος,dhmoleustos,δημόλευστον,δημολευστον,a-s---ma-,dhmo/leuston,dhmoleuston
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:36,36,εν,en,ἐν,εν,r--------,e)n,en
213259292,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:36,36,πολις,polis,πόλει,πολει,n-s---fd-,po/lei,polei
214010471,οὕτως,ou(/tws,urn:cts:greekLit:tlg0011.tlg002:37,37,ουτως,outws,οὕτως,ουτως,d--------,ou(/tws,outws
125680995,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:37,37,εχω,exw,ἔχει,εχει,v3spia---,e)/xei,exei
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:37,37,συ,su,σοι,σοι,p-s---fd-,soi,soi
361275327,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:37,37,ουτος,outos,ταῦτα,ταυτα,a-p---nn-,tau=ta,tauta
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:37,37,και,kai,καὶ,και,c--------,kai\,kai
167262721,δείκνυμι,dei/knumi,urn:cts:greekLit:tlg0011.tlg002:37,37,δεικνυμι,deiknumi,δείξεις,δειξεις,v2sfia---,dei/ceis,deiceis
237877633,τάχα,ta/xa,urn:cts:greekLit:tlg0011.tlg002:37,37,ταχα,taxa,τάχα,ταχα,d--------,ta/xa,taxa
245602004,εἴτε,ei)/te,urn:cts:greekLit:tlg0011.tlg002:38,38,ειτε,eite,εἴτ̓,ειτ,c--------,ei)/t,eit
269085273,εὐγενής,eu)genh/s,urn:cts:greekLit:tlg0011.tlg002:38,38,ευγενης,eugenhs,εὐγενὴς,ευγενης,a-s---fn-,eu)genh\s,eugenhs
166699438,φύω,fu/w,urn:cts:greekLit:tlg0011.tlg002:38,38,φυω,fuw,πέφυκας,πεφυκας,v2sria---,pe/fukas,pefukas
162152849,ἐσθλός,e)sqlo/s,urn:cts:greekLit:tlg0011.tlg002:38,38,εσθλος,esqlos,ἐσθλῶν,εσθλων,a-p---mg-,e)sqlw=n,esqlwn
297772701,κακός,kako/s,urn:cts:greekLit:tlg0011.tlg002:38,38,κακος,kakos,κακή,κακη,a-s---fn-,kakh/,kakh
221740961,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:39,39,τις,tis,τί,τι,p-s---na-,ti/,ti
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:39,39,δε,de,δ̓,δ,g--------,d,d
202694721,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:39,39,ω,w,ὦ,ω,i--------,w)=,w
252951127,ταλαίφρων,talai/frwn,urn:cts:greekLit:tlg0011.tlg002:39,39,ταλαιφρων,talaifrwn,ταλαῖφρον,ταλαιφρον,n-s---fv-,talai=fron,talaifron
134156090,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:39,39,ει,ei,εἰ,ει,c--------,ei),ei
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:39,39,οδε,ode,τάδ̓,ταδ,p-p---nn-,ta/d,tad
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:39,39,εν,en,ἐν,εν,r--------,e)n,en
361275327,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:39,39,ουτος,outos,τούτοις,τουτοις,a-p---nd-,tou/tois,toutois
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:39,39,εγω,egw,ἐγὼ,εγω,p-s---fn-,e)gw\,egw
194505118,λύω,lu/w,urn:cts:greekLit:tlg0011.tlg002:40,40,λυω,luw,λύουσ̓,λυουσ,v-sppafn-,lu/ous,luous
98519606,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:40,40,αν,an,ἂν,αν,g--------,a)\n,an
118155281,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:40,40,η,h,ἢ,η,c--------,,h
132642886,ἐφάπτω,e)fa/ptw,urn:cts:greekLit:tlg0011.tlg002:40,40,εφαπτω,efaptw,φάπτουσα,φαπτουσα,v-sppafn-,fa/ptousa,faptousa
245381547,προστίθημι,prosti/qhmi,urn:cts:greekLit:tlg0011.tlg002:40,40,προστιθημι,prostiqhmi,προσθείμην,προσθειμην,v1saom---,prosqei/mhn,prosqeimhn
217939499,πλείων,plei/wn,urn:cts:greekLit:tlg0011.tlg002:40,40,πλειων,pleiwn,πλέον,πλεον,a-s---nac,ple/on,pleon
134156090,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:41,41,ει,ei,εἰ,ει,c--------,ei),ei
260514287,συμπονέω,sumpone/w,urn:cts:greekLit:tlg0011.tlg002:41,41,συμπονεω,sumponew,ξυμπονήσεις,ξυμπονησεις,v2sfia---,cumponh/seis,cumponhseis
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:41,41,και,kai,καὶ,και,c--------,kai\,kai
261273376,συνεργάζομαι,sunerga/zomai,urn:cts:greekLit:tlg0011.tlg002:41,41,συνεργαζομαι,sunergazomai,ξυνεργάσει,ξυνεργασει,v2sfie---,cunerga/sei,cunergasei
242043981,σκοπέω,skope/w,urn:cts:greekLit:tlg0011.tlg002:41,41,σκοπεω,skopew,σκόπει,σκοπει,v2spma---,sko/pei,skopei
251011061,ποῖος,poi=os,urn:cts:greekLit:tlg0011.tlg002:42,42,ποιος,poios,ποῖόν,ποιον,a-s---na-,poi=o/n,poion
229972436,τις,tis,urn:cts:greekLit:tlg0011.tlg002:42,42,τις,tis,τι,τι,p-s---na-,ti,ti
216354824,κινδύνευμα,kindu/neuma,urn:cts:greekLit:tlg0011.tlg002:42,42,κινδυνευμα,kinduneuma,κινδύνευμα,κινδυνευμα,n-s---na-,kindu/neuma,kinduneuma
216281155,ποῦ,pou=,urn:cts:greekLit:tlg0011.tlg002:42,42,που,pou,ποῦ,που,d--------,pou=,pou
179324896,γνώμη,gnw/mh,urn:cts:greekLit:tlg0011.tlg002:42,42,γνωμη,gnwmh,γνώμης,γνωμης,n-s---fg-,gnw/mhs,gnwmhs
220607979,ποτέ,pote/,urn:cts:greekLit:tlg0011.tlg002:42,42,ποτε,pote,ποτ̓,ποτ,g--------,pot,pot
172737180,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:42,42,ειμι,eimi,εἶ,ει,v2spia---,ei)=,ei
134156090,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:43,43,ει,ei,εἰ,ει,c--------,ei),ei
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:43,43,ο,o,τὸν,τον,l-s---ma-,to\n,ton
205583594,νεκρός,nekro/s,urn:cts:greekLit:tlg0011.tlg002:43,43,νεκρος,nekros,νεκρὸν,νεκρον,n-s---ma-,nekro\n,nekron
230268346,σύν,su/n,urn:cts:greekLit:tlg0011.tlg002:43,43,συν,sun,ξὺν,ξυν,r--------,cu\n,cun
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:43,43,οδε,ode,τῇδε,τηδε,p-s---fd-,th|=de,thde
207721393,κουφίζω,koufi/zw,urn:cts:greekLit:tlg0011.tlg002:43,43,κουφιζω,koufizw,κουφιεῖς,κουφιεις,v2sfia---,koufiei=s,koufieis
252925478,χείρ,xei/r,urn:cts:greekLit:tlg0011.tlg002:43,43,χειρ,xeir,χερί,χερι,n-s---fd-,xeri/,xeri
119146656,ἦ,h)=,urn:cts:greekLit:tlg0011.tlg002:44,44,η,h,ἦ,η,d--------,h)=,h
144915106,γάρ,ga/r,urn:cts:greekLit:tlg0011.tlg002:44,44,γαρ,gar,γὰρ,γαρ,g--------,ga\r,gar
202548372,νοέω,noe/w,urn:cts:greekLit:tlg0011.tlg002:44,44,νοεω,noew,νοεῖς,νοεις,v2spia---,noei=s,noeis
207287563,θάπτω,qa/ptw,urn:cts:greekLit:tlg0011.tlg002:44,44,θαπτω,qaptw,θάπτειν,θαπτειν,v--pna---,qa/ptein,qaptein
395959667,σφεῖς,sfei=s,urn:cts:greekLit:tlg0011.tlg002:44,44,σφεις,sfeis,σφ̓,σφ,p-s---ma-,sf,sf
138988544,ἀπόρρητος,a)po/rrhtos,urn:cts:greekLit:tlg0011.tlg002:44,44,απορρητος,aporrhtos,ἀπόρρητον,απορρητον,a-s---na-,a)po/rrhton,aporrhton
213259292,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:44,44,πολις,polis,πόλει,πολει,n-s---fd-,po/lei,polei
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:45,45,ο,o,τὸν,τον,l-s---ma-,to\n,ton
177336500,γοῦν,gou=n,urn:cts:greekLit:tlg0011.tlg002:45,45,γουν,goun,γοῦν,γουν,g--------,gou=n,goun
134065740,ἐμός,e)mo/s,urn:cts:greekLit:tlg0011.tlg002:45,45,εμος,emos,ἐμὸν,εμον,a-s---ma-,e)mo\n,emon
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:45,45,και,kai,καὶ,και,c--------,kai\,kai
387569300,σός,so/s,urn:cts:greekLit:tlg0011.tlg002:45,45,σος,sos,σόν,σον,a-s---ma-,so/n,son
120491306,ἐάν,e)a/n,urn:cts:greekLit:tlg0011.tlg002:45,45,εαν,ean,ἢν,ην,c--------,n,hn
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:45,45,συ,su,σὺ,συ,p-s---fn-,su\,su
170901650,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:45,45,μη,mh,μὴ,μη,c--------,mh\,mh
234324557,ἐθέλω,e)qe/lw,urn:cts:greekLit:tlg0011.tlg002:45,45,εθελω,eqelw,θέλῃς,θελης,v2spsa---,qe/lh|s,qelhs
119349736,ἀδελφός,a)delfo/s,urn:cts:greekLit:tlg0011.tlg002:46,46,αδελφος,adelfos,ἀδελφόν,αδελφον,n-s---ma-,a)delfo/n,adelfon
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:46,46,ου,ou,οὐ,ου,d--------,ou),ou
144915106,γάρ,ga/r,urn:cts:greekLit:tlg0011.tlg002:46,46,γαρ,gar,γὰρ,γαρ,g--------,ga\r,gar
129743489,δή,dh/,urn:cts:greekLit:tlg0011.tlg002:46,46,δη,dh,δὴ,δη,g--------,dh\,dh
243262100,προδίδωμι,prodi/dwmi,urn:cts:greekLit:tlg0011.tlg002:46,46,προδιδωμι,prodidwmi,προδοῦσ̓,προδουσ,v-sapafn-,prodou=s,prodous
219043198,ἁλίσκομαι,a(li/skomai,urn:cts:greekLit:tlg0011.tlg002:46,46,αλισκομαι,aliskomai,ἁλώσομαι,αλωσομαι,v1sfim---,a(lw/somai,alwsomai
202694721,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:47,47,ω,w,ὦ,ω,i--------,w)=,w
428477662,σχέτλιος,sxe/tlios,urn:cts:greekLit:tlg0011.tlg002:47,47,σχετλιος,sxetlios,σχετλία,σχετλια,a-s---fv-,sxetli/a,sxetlia
96652376,Κρέων,Kre/wn,urn:cts:greekLit:tlg0011.tlg002:47,47,Κρεων,Krewn,Κρέοντος,Κρεοντος,n-s---mg-,Kre/ontos,Kreontos
129246591,ἀντερῶ,a)nterw=,urn:cts:greekLit:tlg0011.tlg002:47,47,αντερω,anterw,ἀντειρηκότος,αντειρηκοτος,v-srpamg-,a)nteirhko/tos,anteirhkotos
208072291,ἀλλά,a)lla/,urn:cts:greekLit:tlg0011.tlg002:48,48,αλλα,alla,ἀλλ̓,αλλ,c--------,a)ll,all
214329175,οὐδείς,ou)dei/s,urn:cts:greekLit:tlg0011.tlg002:48,48,ουδεις,oudeis,οὐδὲν,ουδεν,a-s---na-,ou)de\n,ouden
155636867,αὐτός,au)to/s,urn:cts:greekLit:tlg0011.tlg002:48,48,αυτος,autos,αὐτῷ,αυτω,a-s---md-,au)tw|=,autw
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:48,48,ο,o,τῶν,των,l-p---mg-,tw=n,twn
134065740,ἐμός,e)mo/s,urn:cts:greekLit:tlg0011.tlg002:48,48,εμος,emos,ἐμῶν,εμων,a-p---mg-,e)mw=n,emwn
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:48,48,εγω,egw,μ̓,μ,p-s---fa-,m,m
124774411,ἔργω,e)/rgw,urn:cts:greekLit:tlg0011.tlg002:48,48,εργω,ergw,εἴργειν,ειργειν,v--pna---,ei)/rgein,eirgein
191689638,μετά,meta/,urn:cts:greekLit:tlg0011.tlg002:48,48,μετα,meta,μέτα,μετα,r--------,me/ta,meta
369028181,οἴμοι,oi)/moi,urn:cts:greekLit:tlg0011.tlg002:49,49,οιμοι,oimoi,οἴμοι,οιμοι,i--------,oi)/moi,oimoi
184436739,φρονέω,frone/w,urn:cts:greekLit:tlg0011.tlg002:49,49,φρονεω,fronew,φρόνησον,φρονησον,v2sama---,fro/nhson,fronhson
202694721,ὦ,w)=,urn:cts:greekLit:tlg0011.tlg002:49,49,ω,w,ὦ,ω,i--------,w)=,w
193704498,κασιγνήτη,kasignh/th,urn:cts:greekLit:tlg0011.tlg002:49,49,κασιγνητη,kasignhth,κασιγνήτη,κασιγνητη,n-s---fv-,kasignh/th,kasignhth
210642837,πατήρ,path/r,urn:cts:greekLit:tlg0011.tlg002:49,49,πατηρ,pathr,πατὴρ,πατηρ,n-s---mn-,path\r,pathr
220270821,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:50,50,ως,ws,ὡς,ως,d--------,w(s,ws
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:50,50,εγω,egw,νῷν,νων,p-d---fd-,nw|=n,nwn
129261159,ἀπεχθής,a)pexqh/s,urn:cts:greekLit:tlg0011.tlg002:50,50,απεχθης,apexqhs,ἀπεχθὴς,απεχθης,a-s---mn-,a)pexqh\s,apexqhs
201913561,δυσκλεής,duskleh/s,urn:cts:greekLit:tlg0011.tlg002:50,50,δυσκλεης,dusklehs,δυσκλεής,δυσκλεης,a-s---mn-,duskleh/s,dusklehs
206566436,τε,te,urn:cts:greekLit:tlg0011.tlg002:50,50,τε,te,τ̓,τ,g--------,t,t
128590035,ἀπόλλυμι,a)po/llumi,urn:cts:greekLit:tlg0011.tlg002:50,50,απολλυμι,apollumi,ἀπώλετο,απωλετο,v3saim---,a)pw/leto,apwleto
223706703,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:51,51,προς,pros,πρὸς,προς,r--------,pro\s,pros
166223295,αὐτόφωρος,au)to/fwros,urn:cts:greekLit:tlg0011.tlg002:51,51,αυτοφωρος,autofwros,αὐτοφώρων,αυτοφωρων,a-p---ng-,au)tofw/rwn,autofwrwn
315357256,ἀμπλάκημα,a)mpla/khma,urn:cts:greekLit:tlg0011.tlg002:51,51,αμπλακημα,amplakhma,ἀμπλακημάτων,αμπλακηματων,n-p---ng-,a)mplakhma/twn,amplakhmatwn
170114461,διπλόος,diplo/os,urn:cts:greekLit:tlg0011.tlg002:51,51,διπλοος,diploos,διπλᾶς,διπλας,a-p---fa-,dipla=s,diplas
166446480,ὄψις,o)/Yis,urn:cts:greekLit:tlg0011.tlg002:52,52,οψις,oYis,ὄψεις,οψεις,n-p---fa-,o)/Yeis,oYeis
209000121,ἀράσσω,a)ra/ssw,urn:cts:greekLit:tlg0011.tlg002:52,52,αρασσω,arassw,ἀράξας,αραξας,v-sapamn-,a)ra/cas,aracas
155636867,αὐτός,au)to/s,urn:cts:greekLit:tlg0011.tlg002:52,52,αυτος,autos,αὐτὸς,αυτος,a-s---mn-,au)to\s,autos
210368702,αὐτουργός,au)tourgo/s,urn:cts:greekLit:tlg0011.tlg002:52,52,αυτουργος,autourgos,αὐτουργῷ,αυτουργω,a-s---fd-,au)tourgw|=,autourgw
252925478,χείρ,xei/r,urn:cts:greekLit:tlg0011.tlg002:52,52,χειρ,xeir,χερί,χερι,n-s---fd-,xeri/,xeri
227110580,ἔπειτα,e)/peita,urn:cts:greekLit:tlg0011.tlg002:53,53,επειτα,epeita,ἔπειτα,επειτα,d--------,e)/peita,epeita
216156166,μήτηρ,mh/thr,urn:cts:greekLit:tlg0011.tlg002:53,53,μητηρ,mhthr,μήτηρ,μητηρ,n-s---fn-,mh/thr,mhthr
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:53,53,και,kai,καὶ,και,c--------,kai\,kai
181772822,γυνή,gunh/,urn:cts:greekLit:tlg0011.tlg002:53,53,γυνη,gunh,γυνή,γυνη,n-s---fn-,gunh/,gunh
170114461,διπλόος,diplo/os,urn:cts:greekLit:tlg0011.tlg002:53,53,διπλοος,diploos,διπλοῦν,διπλουν,a-s---nn-,diplou=n,diploun
125801911,ἔπος,e)/pos,urn:cts:greekLit:tlg0011.tlg002:53,53,επος,epos,ἔπος,επος,n-s---nn-,e)/pos,epos
223994425,πλεκτός,plekto/s,urn:cts:greekLit:tlg0011.tlg002:54,54,πλεκτος,plektos,πλεκταῖσιν,πλεκταισιν,a-p---fd-,plektai=sin,plektaisin
212472327,ἀρτάνη,a)rta/nh,urn:cts:greekLit:tlg0011.tlg002:54,54,αρτανη,artanh,ἀρτάναισι,αρταναισι,n-p---fd-,a)rta/naisi,artanaisi
214195184,λωβάομαι,lwba/omai,urn:cts:greekLit:tlg0011.tlg002:54,54,λωβαομαι,lwbaomai,λωβᾶται,λωβαται,v3spie---,lwba=tai,lwbatai
138523475,βίος,bi/os,urn:cts:greekLit:tlg0011.tlg002:54,54,βιος,bios,βίον,βιον,n-s---ma-,bi/on,bion
425502394,τρίτος,tri/tos,urn:cts:greekLit:tlg0011.tlg002:55,55,τριτος,tritos,τρίτον,τριτον,a-s---na-,tri/ton,triton
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:55,55,δε,de,δ̓,δ,g--------,d,d
119349736,ἀδελφός,a)delfo/s,urn:cts:greekLit:tlg0011.tlg002:55,55,αδελφος,adelfos,ἀδελφὼ,αδελφω,n-d---mn-,a)delfw\,adelfw
155528830,δύο,du/o,urn:cts:greekLit:tlg0011.tlg002:55,55,δυο,duo,δύο,δυο,m--------,du/o,duo
141975651,εἷς,ei(=s,urn:cts:greekLit:tlg0011.tlg002:55,55,εις,eis,μίαν,μιαν,a-s---fa-,mi/an,mian
194045666,κατά,kata/,urn:cts:greekLit:tlg0011.tlg002:55,55,κατα,kata,καθ̓,καθ,r--------,kaq,kaq
145859863,ἡμέρα,h(me/ra,urn:cts:greekLit:tlg0011.tlg002:55,55,ημερα,hmera,ἡμέραν,ημεραν,n-s---fa-,h(me/ran,hmeran
176676532,αὐτοκτονέω,au)toktone/w,urn:cts:greekLit:tlg0011.tlg002:56,56,αυτοκτονεω,autoktonew,αὐτοκτονοῦντε,αυτοκτονουντε,v-dppamn-,au)toktonou=nte,autoktonounte
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:56,56,ο,o,τὼ,τω,l-d---mn-,tw\,tw
255179003,ταλαίπωρος,talai/pwros,urn:cts:greekLit:tlg0011.tlg002:56,56,ταλαιπωρος,talaipwros,ταλαιπώρω,ταλαιπωρω,a-d---mn-,talaipw/rw,talaipwrw
231160325,μόρος,mo/ros,urn:cts:greekLit:tlg0011.tlg002:56,56,μορος,moros,μόρον,μορον,n-s---ma-,mo/ron,moron
231442017,κοινός,koino/s,urn:cts:greekLit:tlg0011.tlg002:57,57,κοινος,koinos,κοινὸν,κοινον,a-s---ma-,koino\n,koinon
237006186,κατεργάζομαι,katerga/zomai,urn:cts:greekLit:tlg0011.tlg002:57,57,κατεργαζομαι,katergazomai,κατειργάσαντ̓,κατειργασαντ,v3paie---,kateirga/sant,kateirgasant
143482703,ἐπάλληλος,e)pa/llhlos,urn:cts:greekLit:tlg0011.tlg002:57,57,επαλληλος,epallhlos,ἐπαλλήλοιν,επαλληλοιν,a-d---fd-,e)pallh/loin,epallhloin
252925478,χείρ,xei/r,urn:cts:greekLit:tlg0011.tlg002:57,57,χειρ,xeir,χεροῖν,χεροιν,n-d---fd-,xeroi=n,xeroin
340358196,νῦν,nu=n,urn:cts:greekLit:tlg0011.tlg002:58,58,νυν,nun,νῦν,νυν,d--------,nu=n,nun
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:58,58,δε,de,δ̓,δ,g--------,d,d
135700391,αὖ,au)=,urn:cts:greekLit:tlg0011.tlg002:58,58,αυ,au,αὖ,αυ,d--------,au)=,au
229792361,μόνος,mo/nos,urn:cts:greekLit:tlg0011.tlg002:58,58,μονος,monos,μόνα,μονα,a-d---fn-,mo/na,mona
129743489,δή,dh/,urn:cts:greekLit:tlg0011.tlg002:58,58,δη,dh,δὴ,δη,g--------,dh\,dh
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:58,58,εγω,egw,νὼ,νω,p-d---fn-,nw\,nw
