lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,case_type,number,gender,voice,tense,mood,person,ppl_voice,ppl_tense,ppl_gender,ppl_case,prn_type,prn_case,prn_gender
49387,τιμή,timh/,urn:cts:greekLit:tlg0011.tlg002:208,208,τιμη,timh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
78832,προέχω,proe/xw,urn:cts:greekLit:tlg0011.tlg002:208,208,προεχω,proexw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:208,208,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
60062,κακός,kako/s,urn:cts:greekLit:tlg0011.tlg002:208,208,κακος,kakos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:208,208,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
84211,ἔνδικος,e)/ndikos,urn:cts:greekLit:tlg0011.tlg002:208,208,ενδικος,endikos,nominative,sg,masculine,None,None,None,None,active,perfect,neuter,nominative,None,None,None
34418,ἀλλά,a)ll,urn:cts:greekLit:tlg0011.tlg002:209,209,αλλα,alla,None,None,None,None,None,None,None,None,None,None,None,None,None,None
67061,ὅστις,o(/stis,urn:cts:greekLit:tlg0011.tlg002:209,209,οστις,ostis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
79115,εὔνους,eu)/nous,urn:cts:greekLit:tlg0011.tlg002:209,209,ευνους,eunous,accusative,pl,masculine,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:209,209,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:209,209,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62988,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:209,209,πολις,polis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
78410,θνήσκω,q)nh/skw,urn:cts:greekLit:tlg0011.tlg002:209,209,θνησκω,q)nhskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:210,210,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29045,ζάω,zw,urn:cts:greekLit:tlg0011.tlg002:210,210,ζαω,zaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
78415,ὁμοῖος,o(moi=os,urn:cts:greekLit:tlg0011.tlg002:210,210,ομοιος,omoios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
23331,ἐκ,e)k,urn:cts:greekLit:tlg0011.tlg002:210,210,εκ,ek,None,None,None,None,None,None,None,None,None,None,None,demonstrative,nominative,masculine
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:210,210,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
50523,τιμάω,timw,urn:cts:greekLit:tlg0011.tlg002:210,210,τιμαω,timaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
29123,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:211,211,συ,su,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:211,211,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
75331,ἀρέσκω,a)re/skw,urn:cts:greekLit:tlg0011.tlg002:211,211,αρεσκω,areskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
49924,παῖς,pai=s,urn:cts:greekLit:tlg0011.tlg002:211,211,παις,pais,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
102349,Μενοικεύς,Menoikeu/s,urn:cts:greekLit:tlg0011.tlg002:211,211,Μενοικευς,Menoikeus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
57292,Κρέων,Kre/wn,urn:cts:greekLit:tlg0011.tlg002:211,211,Κρεων,Krewn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:212,212,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:212,212,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
90458,δύσνους,du/snous,urn:cts:greekLit:tlg0011.tlg002:212,212,δυσνους,dusnous,accusative,pl,masculine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:212,212,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:212,212,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
86003,εὐμενής,eu)menh/s,urn:cts:greekLit:tlg0011.tlg002:212,212,ευμενης,eumenhs,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
62988,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:212,212,πολις,polis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
64057,νόμος,no/mos,urn:cts:greekLit:tlg0011.tlg002:213,213,νομος,nomos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:213,213,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
41557,χράω,xrw,urn:cts:greekLit:tlg0011.tlg002:213,213,χραω,xraw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
38899,πᾶς,pa=s,urn:cts:greekLit:tlg0011.tlg002:213,213,πας,pas,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
40763,πού,pou/,urn:cts:greekLit:tlg0011.tlg002:213,213,που,pou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
69672,πάρειμι,preimi,urn:cts:greekLit:tlg0011.tlg002:213,213,παρειμι,pareimi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
29123,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:213,213,συ,su,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:214,214,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:214,214,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
78410,θνήσκω,q)nh/skw,urn:cts:greekLit:tlg0011.tlg002:214,214,θνησκω,q)nhskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
79766,ὁπόσος,o(po/sos,urn:cts:greekLit:tlg0011.tlg002:214,214,οποσος,oposos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
29045,ζάω,zw,urn:cts:greekLit:tlg0011.tlg002:214,214,ζαω,zaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
48975,περί,peri/,urn:cts:greekLit:tlg0011.tlg002:214,214,περι,peri,None,None,None,None,None,None,None,None,None,None,None,None,None,None
28986,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:215,215,ως,ws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:215,215,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
77294,σκοπός,skopo/s,urn:cts:greekLit:tlg0011.tlg002:215,215,σκοπος,skopos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
41610,νῦν,nu=n,urn:cts:greekLit:tlg0011.tlg002:215,215,νυν,nun,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:215,215,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:215,215,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42760,ἐρῶ,e)rw=,urn:cts:greekLit:tlg0011.tlg002:215,215,ερω,erw,None,None,None,None,None,None,None,None,None,None,None,None,None,None
50056,νέος,ne/os,urn:cts:greekLit:tlg0011.tlg002:216,216,νεος,neos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
37706,τις,tis,urn:cts:greekLit:tlg0011.tlg002:216,216,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,indefinite,nominative,masculine_feminine
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:216,216,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
74739,βαστάζω,bastzw,urn:cts:greekLit:tlg0011.tlg002:216,216,βασταζω,bastazw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
112723,προτίθημι,proti/q)hmi,urn:cts:greekLit:tlg0011.tlg002:216,216,προτιθημι,protiq)hmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
34418,ἀλλά,a)ll,urn:cts:greekLit:tlg0011.tlg002:217,217,αλλα,alla,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:217,217,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
89751,ἑτοῖμος,e(toi=mos,urn:cts:greekLit:tlg0011.tlg002:217,217,ετοιμος,etoimos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:217,217,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
74501,νεκρός,nekro/s,urn:cts:greekLit:tlg0011.tlg002:217,217,νεκρος,nekros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
20810,γε,ge,urn:cts:greekLit:tlg0011.tlg002:217,217,γε,ge,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
112745,ἐπίσκοπος,e)pi/skopos,urn:cts:greekLit:tlg0011.tlg002:217,217,επισκοπος,episkopos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
39915,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:218,218,τις,tis,nominative,sg,neuter,None,None,None,None,None,None,None,None,interrogative,nominative,masculine_feminine
47402,δῆτα,dh=ta,urn:cts:greekLit:tlg0011.tlg002:218,218,δητα,dhta,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:218,218,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
62173,ἄλλος,a)/llos,urn:cts:greekLit:tlg0011.tlg002:218,218,αλλος,allos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:218,218,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
110082,ἐπεντέλλω,e)pente/llw,urn:cts:greekLit:tlg0011.tlg002:218,218,επεντελλω,epentellw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
38572,ἔτι,e)/ti,urn:cts:greekLit:tlg0011.tlg002:218,218,ετι,eti,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:219,219,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24906,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:219,219,μη,mh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
0,̓,,urn:cts:greekLit:tlg0011.tlg002:219,219,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None
103579,ἐπιχωρέω,e)pixwre/w,urn:cts:greekLit:tlg0011.tlg002:219,219,επιχωρεω,epixwrew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:219,219,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
87911,ἀπιστέω,a)piste/w,urn:cts:greekLit:tlg0011.tlg002:219,219,απιστεω,apistew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:219,219,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:220,220,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:220,220,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
70661,οὕτως,ou(/tws,urn:cts:greekLit:tlg0011.tlg002:220,220,ουτως,outws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
66793,μωρός,mwro/s,urn:cts:greekLit:tlg0011.tlg002:220,220,μωρος,mwros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
29355,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:220,220,ος,os,nominative,sg,neuter,None,None,None,None,None,None,None,None,relative,nominative,masculine
78410,θνήσκω,q)nh/skw,urn:cts:greekLit:tlg0011.tlg002:220,220,θνησκω,q)nhskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
39039,ἐράω,e)rw,urn:cts:greekLit:tlg0011.tlg002:220,220,εραω,eraw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:221,221,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
37006,μήν,mh/n,urn:cts:greekLit:tlg0011.tlg002:221,221,μην,mhn,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:221,221,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
78336,μισθός,misq)o/s,urn:cts:greekLit:tlg0011.tlg002:221,221,μισθος,misq)os,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
20810,γε,ge,urn:cts:greekLit:tlg0011.tlg002:221,221,γε,ge,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:221,221,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
34418,ἀλλά,a)ll,urn:cts:greekLit:tlg0011.tlg002:221,221,αλλα,alla,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42363,ὑπό,u(po/,urn:cts:greekLit:tlg0011.tlg002:221,221,υπο,upo,None,None,None,None,None,None,None,None,None,None,None,None,None,None
62549,ἐλπίς,e)lpi/s,urn:cts:greekLit:tlg0011.tlg002:221,221,ελπις,elpis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
49211,ἀνήρ,a)nh/r,urn:cts:greekLit:tlg0011.tlg002:222,222,ανηρ,anhr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:222,222,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
72401,κέρδος,ke/rdos,urn:cts:greekLit:tlg0011.tlg002:222,222,κερδος,kerdos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
83892,πολλάκις,pollkis,urn:cts:greekLit:tlg0011.tlg002:222,222,πολλακις,pollakis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
95478,διόλλυμι,dio/llumi,urn:cts:greekLit:tlg0011.tlg002:222,222,διολλυμι,diollumi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
44609,ἄναξ,a)/nac,urn:cts:greekLit:tlg0011.tlg002:223,223,αναξ,anac,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42760,ἐρῶ,e)rw=,urn:cts:greekLit:tlg0011.tlg002:223,223,ερω,erw,None,None,None,None,None,None,None,None,None,None,None,None,None,None
36391,μέν,me/n,urn:cts:greekLit:tlg0011.tlg002:223,223,μεν,men,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:223,223,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
56060,ὅπως,o(/pws,urn:cts:greekLit:tlg0011.tlg002:223,223,οπως,opws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
53402,τάχος,txos,urn:cts:greekLit:tlg0011.tlg002:223,223,ταχος,taxos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
42363,ὑπό,u(po/,urn:cts:greekLit:tlg0011.tlg002:223,223,υπο,upo,None,None,None,None,None,None,None,None,None,None,None,None,None,None
103002,δύσπνους,du/spnous,urn:cts:greekLit:tlg0011.tlg002:224,224,δυσπνους,duspnous,accusative,pl,masculine,None,None,None,None,None,None,None,None,None,None,None
50335,ἱκάνω,i(knw,urn:cts:greekLit:tlg0011.tlg002:224,224,ικανω,ikanw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
77130,κοῦφος,kou=fos,urn:cts:greekLit:tlg0011.tlg002:224,224,κουφος,koufos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
71483,ἐξαίρω,e)cai/rw,urn:cts:greekLit:tlg0011.tlg002:224,224,εξαιρω,ecairw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
53988,πούς,pou/s,urn:cts:greekLit:tlg0011.tlg002:224,224,πους,pous,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
65652,πολύς,polu/s,urn:cts:greekLit:tlg0011.tlg002:225,225,πολυς,polus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:225,225,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42652,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:225,225,εχω,exw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
87736,φροντίς,fronti/s,urn:cts:greekLit:tlg0011.tlg002:225,225,φροντις,frontis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
111225,ἐπίστασις,e)pi/stasis,urn:cts:greekLit:tlg0011.tlg002:225,225,επιστασις,epistasis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
51676,ὁδός,o(do/s,urn:cts:greekLit:tlg0011.tlg002:226,226,οδος,odos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
74822,κυκλέω,kukle/w,urn:cts:greekLit:tlg0011.tlg002:226,226,κυκλεω,kuklew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
90048,ἐμαυτοῦ,e)mautou=,urn:cts:greekLit:tlg0011.tlg002:226,226,εμαυτου,emautou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
36132,εἰς,ei)s,urn:cts:greekLit:tlg0011.tlg002:226,226,εις,eis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
